lon,lat,depth_m,timestamp
1.849760,45.782770,2.90,2009-04-22T12:00:00+00:00
1.849730,45.782200,6.70,2009-04-22T12:00:00+00:00
1.849760,45.783220,8.70,2009-04-22T12:00:00+00:00
1.849720,45.782260,5.70,2009-04-22T12:00:00+00:00
1.849720,45.782250,5.70,2009-04-22T12:00:00+00:00
1.849720,45.782230,5.80,2009-04-22T12:00:00+00:00
1.849720,45.782220,6.10,2009-04-22T12:00:00+00:00
1.849710,45.783110,7.00,2009-04-22T12:00:00+00:00
1.848540,45.800410,20.80,2009-04-22T12:00:00+00:00
1.849730,45.782210,6.30,2009-04-22T12:00:00+00:00
1.849770,45.782770,2.90,2009-04-22T12:00:00+00:00
1.850180,45.784450,2.40,2009-04-22T12:00:00+00:00
1.849800,45.783690,8.00,2009-04-22T12:00:00+00:00
1.849800,45.783610,9.00,2009-04-22T12:00:00+00:00
1.849780,45.784000,3.10,2009-04-22T12:00:00+00:00
1.849780,45.783950,4.50,2009-04-22T12:00:00+00:00
1.849750,45.782770,2.80,2009-04-22T12:00:00+00:00
1.849780,45.783440,9.40,2009-04-22T12:00:00+00:00
1.849810,45.782160,8.10,2009-04-22T12:00:00+00:00
1.849770,45.782170,7.60,2009-04-22T12:00:00+00:00
1.849760,45.804650,7.20,2009-04-22T12:00:00+00:00
1.849760,45.800480,0.90,2009-04-22T12:00:00+00:00
1.849760,45.783970,3.50,2009-04-22T12:00:00+00:00
1.849760,45.783360,9.50,2009-04-22T12:00:00+00:00
1.849760,45.783280,9.20,2009-04-22T12:00:00+00:00
1.849780,45.783530,9.20,2009-04-22T12:00:00+00:00
1.850820,45.780070,1.30,2009-04-22T12:00:00+00:00
1.850710,45.780940,5.20,2009-04-22T12:00:00+00:00
1.850880,45.804230,20.20,2009-04-22T12:00:00+00:00
1.850870,45.780820,7.90,2009-04-22T12:00:00+00:00
1.850870,45.780210,2.80,2009-04-22T12:00:00+00:00
1.850850,45.780010,0.80,2009-04-22T12:00:00+00:00
1.850900,45.780280,3.70,2009-04-22T12:00:00+00:00
1.850830,45.780140,2.00,2009-04-22T12:00:00+00:00
1.850900,45.782010,12.30,2009-04-22T12:00:00+00:00
1.850810,45.782020,12.10,2009-04-22T12:00:00+00:00
1.850800,45.780890,7.10,2009-04-22T12:00:00+00:00
1.850790,45.784490,9.00,2009-04-22T12:00:00+00:00
1.850790,45.782260,12.50,2009-04-22T12:00:00+00:00
1.850740,45.800300,1.60,2009-04-22T12:00:00+00:00
1.850130,45.782090,11.30,2009-04-22T12:00:00+00:00
1.850830,45.800280,3.20,2009-04-22T12:00:00+00:00
1.850940,45.780510,6.30,2009-04-22T12:00:00+00:00
1.851410,45.786440,1.80,2009-04-22T12:00:00+00:00
1.851000,45.779960,0.50,2009-04-22T12:00:00+00:00
1.850990,45.804200,21.10,2009-04-22T12:00:00+00:00
1.850990,45.782340,13.00,2009-04-22T12:00:00+00:00
1.850990,45.781990,12.60,2009-04-22T12:00:00+00:00
1.850890,45.782300,12.70,2009-04-22T12:00:00+00:00
1.850940,45.780590,7.00,2009-04-22T12:00:00+00:00
1.850680,45.782230,12.70,2009-04-22T12:00:00+00:00
1.850930,45.780430,5.70,2009-04-22T12:00:00+00:00
1.850920,45.800230,5.00,2009-04-22T12:00:00+00:00
1.850920,45.784500,9.80,2009-04-22T12:00:00+00:00
1.850920,45.780760,7.90,2009-04-22T12:00:00+00:00
1.850920,45.780350,4.90,2009-04-22T12:00:00+00:00
1.850920,45.779980,0.50,2009-04-22T12:00:00+00:00
1.850950,45.780670,7.20,2009-04-22T12:00:00+00:00
1.850300,45.784460,3.70,2009-04-22T12:00:00+00:00
1.850720,45.782040,12.10,2009-04-22T12:00:00+00:00
1.850420,45.784480,5.30,2009-04-22T12:00:00+00:00
1.850350,45.782110,12.30,2009-04-22T12:00:00+00:00
1.850340,45.782080,12.50,2009-04-22T12:00:00+00:00
1.850340,45.781260,1.70,2009-04-22T12:00:00+00:00
1.850440,45.781200,1.30,2009-04-22T12:00:00+00:00
1.850310,45.800230,1.50,2009-04-22T12:00:00+00:00
1.850440,45.782070,12.30,2009-04-22T12:00:00+00:00
1.850270,45.782090,11.70,2009-04-22T12:00:00+00:00
1.850250,45.782070,11.60,2009-04-22T12:00:00+00:00
1.850240,45.781310,2.40,2009-04-22T12:00:00+00:00
1.850200,45.804480,11.10,2009-04-22T12:00:00+00:00
1.850200,45.800240,1.40,2009-04-22T12:00:00+00:00
1.849710,45.782320,5.00,2009-04-22T12:00:00+00:00
1.850320,45.804440,12.70,2009-04-22T12:00:00+00:00
1.850550,45.784480,6.90,2009-04-22T12:00:00+00:00
1.850660,45.804310,17.30,2009-04-22T12:00:00+00:00
1.850660,45.784480,8.10,2009-04-22T12:00:00+00:00
1.850640,45.800270,1.40,2009-04-22T12:00:00+00:00
1.850630,45.781010,3.00,2009-04-22T12:00:00+00:00
1.850620,45.782050,12.30,2009-04-22T12:00:00+00:00
1.850420,45.800230,1.70,2009-04-22T12:00:00+00:00
1.850550,45.804360,15.50,2009-04-22T12:00:00+00:00
1.850150,45.782020,11.40,2009-04-22T12:00:00+00:00
1.850550,45.781070,1.70,2009-04-22T12:00:00+00:00
1.850540,45.800240,1.70,2009-04-22T12:00:00+00:00
1.850520,45.782060,12.50,2009-04-22T12:00:00+00:00
1.850480,45.781130,1.10,2009-04-22T12:00:00+00:00
1.850450,45.782150,12.20,2009-04-22T12:00:00+00:00
1.850440,45.804400,13.90,2009-04-22T12:00:00+00:00
1.850560,45.782200,12.10,2009-04-22T12:00:00+00:00
1.849440,45.801480,7.90,2009-04-22T12:00:00+00:00
1.849160,45.781760,7.10,2009-04-22T12:00:00+00:00
1.849160,45.801760,14.10,2009-04-22T12:00:00+00:00
1.849210,45.800610,13.80,2009-04-22T12:00:00+00:00
1.849220,45.804880,8.70,2009-04-22T12:00:00+00:00
1.849230,45.801690,13.10,2009-04-22T12:00:00+00:00
1.849250,45.800340,9.70,2009-04-22T12:00:00+00:00
1.849270,45.781700,7.10,2009-04-22T12:00:00+00:00
1.849270,45.781760,7.80,2009-04-22T12:00:00+00:00
1.849300,45.801610,11.50,2009-04-22T12:00:00+00:00
1.849320,45.800640,10.90,2009-04-22T12:00:00+00:00
1.849330,45.804850,8.00,2009-04-22T12:00:00+00:00
1.849360,45.801540,9.70,2009-04-22T12:00:00+00:00
1.849370,45.800370,6.70,2009-04-22T12:00:00+00:00
1.849710,45.782750,2.40,2009-04-22T12:00:00+00:00
1.849560,45.800800,1.60,2009-04-22T12:00:00+00:00
1.849580,45.782940,1.20,2009-04-22T12:00:00+00:00
1.849580,45.782920,1.10,2009-04-22T12:00:00+00:00
1.849580,45.782910,1.00,2009-04-22T12:00:00+00:00
1.849580,45.782870,0.90,2009-04-22T12:00:00+00:00
1.849580,45.781860,9.90,2009-04-22T12:00:00+00:00
1.849390,45.781790,8.40,2009-04-22T12:00:00+00:00
1.849560,45.804760,6.70,2009-04-22T12:00:00+00:00
1.849430,45.800680,6.80,2009-04-22T12:00:00+00:00
1.849530,45.801420,5.50,2009-04-22T12:00:00+00:00
1.849500,45.781610,7.10,2009-04-22T12:00:00+00:00
1.849480,45.800400,4.70,2009-04-22T12:00:00+00:00
1.849470,45.781820,9.00,2009-04-22T12:00:00+00:00
1.849450,45.804800,7.20,2009-04-22T12:00:00+00:00
1.849100,45.804920,9.20,2009-04-22T12:00:00+00:00
1.849570,45.800870,0.80,2009-04-22T12:00:00+00:00
1.848700,45.781580,3.60,2009-04-22T12:00:00+00:00
1.849150,45.781720,7.00,2009-04-22T12:00:00+00:00
1.848780,45.802100,16.00,2009-04-22T12:00:00+00:00
1.848770,45.781980,4.90,2009-04-22T12:00:00+00:00
1.848760,45.800480,20.80,2009-04-22T12:00:00+00:00
1.848750,45.805030,9.00,2009-04-22T12:00:00+00:00
1.848820,45.800190,18.20,2009-04-22T12:00:00+00:00
1.848700,45.802160,15.10,2009-04-22T12:00:00+00:00
1.848860,45.802030,16.20,2009-04-22T12:00:00+00:00
1.848670,45.782020,3.40,2009-04-22T12:00:00+00:00
1.848650,45.800440,20.50,2009-04-22T12:00:00+00:00
1.848630,45.805060,8.40,2009-04-22T12:00:00+00:00
1.848630,45.802240,13.00,2009-04-22T12:00:00+00:00
1.848610,45.800100,21.20,2009-04-22T12:00:00+00:00
1.848580,45.781550,2.80,2009-04-22T12:00:00+00:00
1.848710,45.800140,19.90,2009-04-22T12:00:00+00:00
1.848980,45.800550,19.90,2009-04-22T12:00:00+00:00
1.849580,45.800440,3.20,2009-04-22T12:00:00+00:00
1.849100,45.800580,17.70,2009-04-22T12:00:00+00:00
1.849090,45.801830,15.00,2009-04-22T12:00:00+00:00
1.849070,45.781820,6.70,2009-04-22T12:00:00+00:00
1.849040,45.781680,5.80,2009-04-22T12:00:00+00:00
1.848810,45.781620,4.30,2009-04-22T12:00:00+00:00
1.848980,45.804960,9.40,2009-04-22T12:00:00+00:00
1.849140,45.800300,12.30,2009-04-22T12:00:00+00:00
1.848970,45.781880,7.00,2009-04-22T12:00:00+00:00
1.848940,45.801960,16.20,2009-04-22T12:00:00+00:00
1.848930,45.781650,4.80,2009-04-22T12:00:00+00:00
1.848920,45.800230,16.30,2009-04-22T12:00:00+00:00
1.848880,45.781930,6.50,2009-04-22T12:00:00+00:00
1.848870,45.800520,20.90,2009-04-22T12:00:00+00:00
1.849030,45.800270,14.10,2009-04-22T12:00:00+00:00
1.849680,45.782670,2.40,2009-04-22T12:00:00+00:00
1.849680,45.782560,3.00,2009-04-22T12:00:00+00:00
1.849680,45.782830,1.80,2009-04-22T12:00:00+00:00
1.849680,45.782820,2.00,2009-04-22T12:00:00+00:00
1.849680,45.782720,2.10,2009-04-22T12:00:00+00:00
1.849680,45.782700,2.00,2009-04-22T12:00:00+00:00
1.849680,45.800460,2.00,2009-04-22T12:00:00+00:00
1.849680,45.782680,2.10,2009-04-22T12:00:00+00:00
1.849680,45.801230,1.60,2009-04-22T12:00:00+00:00
1.849680,45.782660,2.50,2009-04-22T12:00:00+00:00
1.849680,45.782650,2.40,2009-04-22T12:00:00+00:00
1.849680,45.782640,2.60,2009-04-22T12:00:00+00:00
1.849680,45.782620,2.70,2009-04-22T12:00:00+00:00
1.849680,45.782600,2.90,2009-04-22T12:00:00+00:00
1.849580,45.782960,1.50,2009-04-22T12:00:00+00:00
1.849680,45.782690,2.10,2009-04-22T12:00:00+00:00
1.849700,45.781890,10.00,2009-04-22T12:00:00+00:00
1.849710,45.782310,5.10,2009-04-22T12:00:00+00:00
1.849710,45.782290,5.20,2009-04-22T12:00:00+00:00
1.849700,45.783160,8.00,2009-04-22T12:00:00+00:00
1.849700,45.783080,6.00,2009-04-22T12:00:00+00:00
1.849700,45.782800,2.50,2009-04-22T12:00:00+00:00
1.849680,45.783050,5.20,2009-04-22T12:00:00+00:00
1.849700,45.782340,4.90,2009-04-22T12:00:00+00:00
1.849680,45.782550,3.00,2009-04-22T12:00:00+00:00
1.849700,45.781530,6.30,2009-04-22T12:00:00+00:00
1.849690,45.782680,2.30,2009-04-22T12:00:00+00:00
1.849690,45.782400,4.40,2009-04-22T12:00:00+00:00
1.849690,45.782390,4.40,2009-04-22T12:00:00+00:00
1.849690,45.782380,4.60,2009-04-22T12:00:00+00:00
1.849680,45.801300,2.20,2009-04-22T12:00:00+00:00
1.849700,45.782360,4.80,2009-04-22T12:00:00+00:00
1.849600,45.782990,2.20,2009-04-22T12:00:00+00:00
1.849680,45.782580,3.00,2009-04-22T12:00:00+00:00
1.849620,45.783020,3.30,2009-04-22T12:00:00+00:00
1.849620,45.782850,2.90,2009-04-22T12:00:00+00:00
1.849610,45.801360,3.20,2009-04-22T12:00:00+00:00
1.849610,45.782870,0.90,2009-04-22T12:00:00+00:00
1.849630,45.801080,1.10,2009-04-22T12:00:00+00:00
1.849600,45.783000,2.80,2009-04-22T12:00:00+00:00
1.849650,45.782840,1.40,2009-04-22T12:00:00+00:00
1.849600,45.782880,1.00,2009-04-22T12:00:00+00:00
1.849600,45.782870,2.90,2009-04-22T12:00:00+00:00
1.849600,45.782850,2.90,2009-04-22T12:00:00+00:00
1.849600,45.781570,6.80,2009-04-22T12:00:00+00:00
1.849580,45.800940,0.60,2009-04-22T12:00:00+00:00
1.851000,45.800170,7.20,2009-04-22T12:00:00+00:00
1.849600,45.801020,0.90,2009-04-22T12:00:00+00:00
1.849670,45.782720,1.90,2009-04-22T12:00:00+00:00
1.849680,45.782530,3.10,2009-04-22T12:00:00+00:00
1.849680,45.782510,3.10,2009-04-22T12:00:00+00:00
1.849680,45.782490,3.00,2009-04-22T12:00:00+00:00
1.849680,45.782470,3.20,2009-04-22T12:00:00+00:00
1.849680,45.782450,3.70,2009-04-22T12:00:00+00:00
1.849630,45.782840,2.90,2009-04-22T12:00:00+00:00
1.849680,45.782420,4.30,2009-04-22T12:00:00+00:00
1.849580,45.782970,1.80,2009-04-22T12:00:00+00:00
1.849670,45.782710,1.90,2009-04-22T12:00:00+00:00
1.849670,45.782700,2.10,2009-04-22T12:00:00+00:00
1.849660,45.804710,6.60,2009-04-22T12:00:00+00:00
1.849660,45.801160,1.10,2009-04-22T12:00:00+00:00
1.849660,45.782710,1.80,2009-04-22T12:00:00+00:00
1.849650,45.783030,4.20,2009-04-22T12:00:00+00:00
1.849680,45.782430,4.00,2009-04-22T12:00:00+00:00
1.857590,45.813520,13.60,2009-04-22T12:00:00+00:00
1.857490,45.813680,9.80,2009-04-22T12:00:00+00:00
1.857500,45.786700,11.40,2009-04-22T12:00:00+00:00
1.857500,45.799860,2.30,2009-04-22T12:00:00+00:00
1.857510,45.805400,21.40,2009-04-22T12:00:00+00:00
1.857510,45.814010,7.70,2009-04-22T12:00:00+00:00
1.857520,45.792540,6.30,2009-04-22T12:00:00+00:00
1.857520,45.814990,1.70,2009-04-22T12:00:00+00:00
1.857530,45.792000,15.90,2009-04-22T12:00:00+00:00
1.857540,45.813600,11.20,2009-04-22T12:00:00+00:00
1.857550,45.797630,23.40,2009-04-22T12:00:00+00:00
1.857560,45.786680,10.30,2009-04-22T12:00:00+00:00
1.857560,45.799620,10.00,2009-04-22T12:00:00+00:00
1.857560,45.805310,16.50,2009-04-22T12:00:00+00:00
1.857260,45.805980,29.90,2009-04-22T12:00:00+00:00
1.857620,45.814060,8.10,2009-04-22T12:00:00+00:00
1.857670,45.805160,12.40,2009-04-22T12:00:00+00:00
1.857670,45.799850,1.70,2009-04-22T12:00:00+00:00
1.857670,45.786650,10.50,2009-04-22T12:00:00+00:00
1.857650,45.804510,2.00,2009-04-22T12:00:00+00:00
1.857650,45.799680,7.20,2009-04-22T12:00:00+00:00
1.857570,45.799860,1.20,2009-04-22T12:00:00+00:00
1.857630,45.813440,15.50,2009-04-22T12:00:00+00:00
1.857570,45.804550,3.00,2009-04-22T12:00:00+00:00
1.857620,45.805230,15.10,2009-04-22T12:00:00+00:00
1.857620,45.797700,23.10,2009-04-22T12:00:00+00:00
1.857620,45.786720,11.80,2009-04-22T12:00:00+00:00
1.857610,45.792570,4.80,2009-04-22T12:00:00+00:00
1.857610,45.792040,14.30,2009-04-22T12:00:00+00:00
1.857470,45.797560,23.60,2009-04-22T12:00:00+00:00
1.857630,45.815010,1.10,2009-04-22T12:00:00+00:00
1.857290,45.792500,11.20,2009-04-22T12:00:00+00:00
1.857470,45.805480,26.60,2009-04-22T12:00:00+00:00
1.857340,45.813920,7.50,2009-04-22T12:00:00+00:00
1.857340,45.805730,28.50,2009-04-22T12:00:00+00:00
1.857340,45.797420,23.90,2009-04-22T12:00:00+00:00
1.857320,45.813890,7.60,2009-04-22T12:00:00+00:00
1.857360,45.799510,15.20,2009-04-22T12:00:00+00:00
1.857320,45.786720,10.50,2009-04-22T12:00:00+00:00
1.857370,45.799860,3.50,2009-04-22T12:00:00+00:00
1.857280,45.814960,1.70,2009-04-22T12:00:00+00:00
1.857280,45.814010,7.40,2009-04-22T12:00:00+00:00
1.857280,45.805900,28.20,2009-04-22T12:00:00+00:00
1.857280,45.804700,10.20,2009-04-22T12:00:00+00:00
1.857280,45.799460,17.00,2009-04-22T12:00:00+00:00
1.858200,45.785730,2.30,2009-04-22T12:00:00+00:00
1.857320,45.805820,28.70,2009-04-22T12:00:00+00:00
1.857410,45.792510,8.50,2009-04-22T12:00:00+00:00
1.857700,45.797770,23.20,2009-04-22T12:00:00+00:00
1.857460,45.799570,12.70,2009-04-22T12:00:00+00:00
1.857440,45.813760,8.50,2009-04-22T12:00:00+00:00
1.857440,45.791970,17.80,2009-04-22T12:00:00+00:00
1.857440,45.786700,10.30,2009-04-22T12:00:00+00:00
1.857350,45.791930,20.00,2009-04-22T12:00:00+00:00
1.857410,45.813950,7.60,2009-04-22T12:00:00+00:00
1.857470,45.804600,6.10,2009-04-22T12:00:00+00:00
1.857400,45.797480,23.90,2009-04-22T12:00:00+00:00
1.857390,45.814980,1.90,2009-04-22T12:00:00+00:00
1.857390,45.813840,7.90,2009-04-22T12:00:00+00:00
1.857380,45.804650,8.10,2009-04-22T12:00:00+00:00
1.857380,45.786680,10.50,2009-04-22T12:00:00+00:00
1.857370,45.805640,28.40,2009-04-22T12:00:00+00:00
1.857420,45.805560,28.10,2009-04-22T12:00:00+00:00
1.857980,45.786540,9.90,2009-04-22T12:00:00+00:00
1.857910,45.814240,8.70,2009-04-22T12:00:00+00:00
1.858000,45.804600,0.90,2009-04-22T12:00:00+00:00
1.858000,45.792290,2.00,2009-04-22T12:00:00+00:00
1.857990,45.804740,3.50,2009-04-22T12:00:00+00:00
1.857990,45.792330,1.70,2009-04-22T12:00:00+00:00
1.858010,45.814310,9.00,2009-04-22T12:00:00+00:00
1.857980,45.792190,6.10,2009-04-22T12:00:00+00:00
1.858030,45.792240,3.50,2009-04-22T12:00:00+00:00
1.857970,45.797970,22.50,2009-04-22T12:00:00+00:00
1.857960,45.804780,3.70,2009-04-22T12:00:00+00:00
1.857960,45.792380,1.40,2009-04-22T12:00:00+00:00
1.857960,45.786800,12.30,2009-04-22T12:00:00+00:00
1.857950,45.812950,24.80,2009-04-22T12:00:00+00:00
1.857690,45.813350,18.30,2009-04-22T12:00:00+00:00
1.857980,45.815030,2.20,2009-04-22T12:00:00+00:00
1.858090,45.815020,7.10,2009-04-22T12:00:00+00:00
1.856640,45.802890,11.90,2009-04-22T12:00:00+00:00
1.858170,45.785670,0.90,2009-04-22T12:00:00+00:00
1.858160,45.786870,11.80,2009-04-22T12:00:00+00:00
1.858160,45.786440,10.30,2009-04-22T12:00:00+00:00
1.858140,45.798100,21.80,2009-04-22T12:00:00+00:00
1.858010,45.812860,25.50,2009-04-22T12:00:00+00:00
1.858110,45.814370,9.40,2009-04-22T12:00:00+00:00
1.857900,45.813030,24.70,2009-04-22T12:00:00+00:00
1.858070,45.786500,10.30,2009-04-22T12:00:00+00:00
1.858060,45.812780,24.90,2009-04-22T12:00:00+00:00
1.858060,45.786830,11.90,2009-04-22T12:00:00+00:00
1.858050,45.798030,21.80,2009-04-22T12:00:00+00:00
1.858040,45.804630,0.70,2009-04-22T12:00:00+00:00
1.858030,45.804700,1.50,2009-04-22T12:00:00+00:00
1.858130,45.812700,24.00,2009-04-22T12:00:00+00:00
1.857730,45.799790,3.00,2009-04-22T12:00:00+00:00
1.857920,45.792430,1.70,2009-04-22T12:00:00+00:00
1.857790,45.792590,3.30,2009-04-22T12:00:00+00:00
1.857790,45.786620,10.50,2009-04-22T12:00:00+00:00
1.857780,45.804990,8.20,2009-04-22T12:00:00+00:00
1.857740,45.815040,0.80,2009-04-22T12:00:00+00:00
1.857800,45.804500,0.50,2009-04-22T12:00:00+00:00
1.857730,45.804480,1.00,2009-04-22T12:00:00+00:00
1.857800,45.813190,22.40,2009-04-22T12:00:00+00:00
1.857730,45.786740,12.10,2009-04-22T12:00:00+00:00
1.857720,45.814130,8.30,2009-04-22T12:00:00+00:00
1.857720,45.805070,10.20,2009-04-22T12:00:00+00:00
1.857720,45.792610,3.50,2009-04-22T12:00:00+00:00
1.857700,45.799730,4.90,2009-04-22T12:00:00+00:00
1.857260,45.797340,24.30,2009-04-22T12:00:00+00:00
1.857740,45.813270,20.50,2009-04-22T12:00:00+00:00
1.857860,45.813110,24.60,2009-04-22T12:00:00+00:00
1.857900,45.804850,5.10,2009-04-22T12:00:00+00:00
1.857880,45.804550,0.80,2009-04-22T12:00:00+00:00
1.857880,45.797900,22.70,2009-04-22T12:00:00+00:00
1.857880,45.792470,2.90,2009-04-22T12:00:00+00:00
1.857880,45.792120,8.70,2009-04-22T12:00:00+00:00
1.857800,45.797840,22.80,2009-04-22T12:00:00+00:00
1.857860,45.815020,1.20,2009-04-22T12:00:00+00:00
1.857700,45.792070,12.40,2009-04-22T12:00:00+00:00
1.857850,45.786760,12.30,2009-04-22T12:00:00+00:00
1.857840,45.804520,0.50,2009-04-22T12:00:00+00:00
1.857830,45.804920,6.80,2009-04-22T12:00:00+00:00
1.857830,45.792540,3.10,2009-04-22T12:00:00+00:00
1.857810,45.814180,8.50,2009-04-22T12:00:00+00:00
1.857810,45.792090,10.90,2009-04-22T12:00:00+00:00
1.857880,45.786580,10.30,2009-04-22T12:00:00+00:00
1.856880,45.814820,1.80,2009-04-22T12:00:00+00:00
1.856820,45.802800,8.10,2009-04-22T12:00:00+00:00
1.856820,45.804960,20.20,2009-04-22T12:00:00+00:00
1.856830,45.808300,27.20,2009-04-22T12:00:00+00:00
1.856840,45.791740,22.30,2009-04-22T12:00:00+00:00
1.856840,45.808130,27.10,2009-04-22T12:00:00+00:00
1.856840,45.808220,27.10,2009-04-22T12:00:00+00:00
1.856840,45.813600,6.40,2009-04-22T12:00:00+00:00
1.856850,45.786820,9.90,2009-04-22T12:00:00+00:00
1.856850,45.802420,1.80,2009-04-22T12:00:00+00:00
1.856860,45.786510,3.30,2009-04-22T12:00:00+00:00
1.856860,45.808040,26.80,2009-04-22T12:00:00+00:00
1.856860,45.814740,2.60,2009-04-22T12:00:00+00:00
1.856870,45.797010,23.80,2009-04-22T12:00:00+00:00
1.857280,45.786640,9.20,2009-04-22T12:00:00+00:00
1.856910,45.807760,27.20,2009-04-22T12:00:00+00:00
1.856930,45.813670,6.80,2009-04-22T12:00:00+00:00
1.856930,45.791780,22.10,2009-04-22T12:00:00+00:00
1.856920,45.807680,27.00,2009-04-22T12:00:00+00:00
1.856920,45.804900,18.00,2009-04-22T12:00:00+00:00
1.856920,45.792460,15.90,2009-04-22T12:00:00+00:00
1.856880,45.799830,11.30,2009-04-22T12:00:00+00:00
1.856910,45.814660,3.70,2009-04-22T12:00:00+00:00
1.856880,45.807940,27.20,2009-04-22T12:00:00+00:00
1.856910,45.802470,2.10,2009-04-22T12:00:00+00:00
1.856900,45.802760,5.80,2009-04-22T12:00:00+00:00
1.856900,45.799220,20.20,2009-04-22T12:00:00+00:00
1.856890,45.807860,27.00,2009-04-22T12:00:00+00:00
1.856890,45.781040,2.20,2009-04-22T12:00:00+00:00
1.856810,45.808400,26.90,2009-04-22T12:00:00+00:00
1.856920,45.780820,2.50,2009-04-22T12:00:00+00:00
1.856690,45.809020,27.80,2009-04-22T12:00:00+00:00
1.856820,45.799160,21.20,2009-04-22T12:00:00+00:00
1.856720,45.786850,10.00,2009-04-22T12:00:00+00:00
1.856720,45.780850,2.70,2009-04-22T12:00:00+00:00
1.856710,45.808840,27.30,2009-04-22T12:00:00+00:00
1.856710,45.781140,2.00,2009-04-22T12:00:00+00:00
1.856730,45.791690,22.40,2009-04-22T12:00:00+00:00
1.856700,45.802340,2.00,2009-04-22T12:00:00+00:00
1.856730,45.799090,22.20,2009-04-22T12:00:00+00:00
1.856690,45.792410,19.90,2009-04-22T12:00:00+00:00
1.856670,45.809110,27.90,2009-04-22T12:00:00+00:00
1.856670,45.796780,23.60,2009-04-22T12:00:00+00:00
1.856660,45.813480,6.10,2009-04-22T12:00:00+00:00
1.856660,45.781210,2.10,2009-04-22T12:00:00+00:00
1.856640,45.809200,28.30,2009-04-22T12:00:00+00:00
1.856700,45.808930,27.70,2009-04-22T12:00:00+00:00
1.856750,45.813540,6.20,2009-04-22T12:00:00+00:00
1.856940,45.807590,27.50,2009-04-22T12:00:00+00:00
1.856810,45.792440,18.10,2009-04-22T12:00:00+00:00
1.856810,45.781100,2.10,2009-04-22T12:00:00+00:00
1.856800,45.796930,23.50,2009-04-22T12:00:00+00:00
1.856790,45.808480,27.50,2009-04-22T12:00:00+00:00
1.856730,45.786490,2.40,2009-04-22T12:00:00+00:00
1.856760,45.808570,27.40,2009-04-22T12:00:00+00:00
1.856820,45.780830,2.60,2009-04-22T12:00:00+00:00
1.856750,45.799820,12.70,2009-04-22T12:00:00+00:00
1.856740,45.808660,27.70,2009-04-22T12:00:00+00:00
1.856740,45.802850,10.20,2009-04-22T12:00:00+00:00
1.856740,45.796860,23.50,2009-04-22T12:00:00+00:00
1.856730,45.808760,27.70,2009-04-22T12:00:00+00:00
1.856730,45.805000,21.00,2009-04-22T12:00:00+00:00
1.856790,45.802370,1.80,2009-04-22T12:00:00+00:00
1.857110,45.797210,24.60,2009-04-22T12:00:00+00:00
1.857070,45.814330,7.10,2009-04-22T12:00:00+00:00
1.857150,45.791850,21.60,2009-04-22T12:00:00+00:00
1.857140,45.806510,27.70,2009-04-22T12:00:00+00:00
1.857130,45.799840,8.60,2009-04-22T12:00:00+00:00
1.857120,45.814240,7.70,2009-04-22T12:00:00+00:00
1.857160,45.806420,27.60,2009-04-22T12:00:00+00:00
1.857110,45.806600,27.90,2009-04-22T12:00:00+00:00
1.857170,45.792490,12.60,2009-04-22T12:00:00+00:00
1.857100,45.806700,27.70,2009-04-22T12:00:00+00:00
1.857090,45.804800,13.90,2009-04-22T12:00:00+00:00
1.857090,45.799340,19.70,2009-04-22T12:00:00+00:00
1.857090,45.786780,10.50,2009-04-22T12:00:00+00:00
1.857080,45.806780,27.80,2009-04-22T12:00:00+00:00
1.856940,45.780980,2.20,2009-04-22T12:00:00+00:00
1.857120,45.813780,7.10,2009-04-22T12:00:00+00:00
1.857200,45.786750,10.50,2009-04-22T12:00:00+00:00
1.857260,45.791890,20.90,2009-04-22T12:00:00+00:00
1.857250,45.806070,29.40,2009-04-22T12:00:00+00:00
1.857250,45.799850,5.80,2009-04-22T12:00:00+00:00
1.857230,45.814080,7.80,2009-04-22T12:00:00+00:00
1.857230,45.806160,28.60,2009-04-22T12:00:00+00:00
1.857160,45.786620,7.10,2009-04-22T12:00:00+00:00
1.857200,45.806250,27.90,2009-04-22T12:00:00+00:00
1.857060,45.814900,1.30,2009-04-22T12:00:00+00:00
1.857180,45.814160,8.00,2009-04-22T12:00:00+00:00
1.857180,45.806340,28.50,2009-04-22T12:00:00+00:00
1.857180,45.804750,11.80,2009-04-22T12:00:00+00:00
1.857180,45.799400,19.00,2009-04-22T12:00:00+00:00
1.857180,45.797280,24.40,2009-04-22T12:00:00+00:00
1.857170,45.814940,1.40,2009-04-22T12:00:00+00:00
1.857220,45.813840,7.40,2009-04-22T12:00:00+00:00
1.856970,45.802720,3.50,2009-04-22T12:00:00+00:00
1.857080,45.802640,1.50,2009-04-22T12:00:00+00:00
1.856990,45.814500,5.80,2009-04-22T12:00:00+00:00
